"page","id","name","description","availability","abv","ibu","brewer_id","brewer_name","style_id","style_name","category_id","category_name","srm_id","srm_color"
"34","kp6u8y","Acme Cherry Bomb",NA,NA,4.5,NA,"KZHVw2","Bravo Zulu",119,"Fruit Beer",11,"Hybrid/mixed Beer",NA,NA
"34","aC2KSX","Acme Pale Ale","This easy-drinking Pale Ale revives the name of one of the early icons of California brewing. Clean-tasting and pleasantly malty, Acme Pale is brewed with Yakima Valley hops, American two-row malt and British specialty malts for depth.","Year Round",5,21,"yLBNrD","North Coast Brewing Company",25,"American Pale",3,"North American Origin Ales",NA,NA
"34","vGy01s","Acopon Mild",NA,NA,3.8,21,"yVBkvf","Acopon Brewing Company",11,"English Dark Mild",1,"British Origin Ales",25,"#7B1A00"
"34","9uPcKk","Acopon Oatmeal Stout",NA,NA,4.5,39,"yVBkvf","Acopon Brewing Company",21,"Oatmeal Stout",1,"British Origin Ales",39,"#3A070B"
"34","OqlIUV","Acorn Squash Brown Ale","Pumpkin is so over played.  For our fall seasonal we decided to brew up a brown ale with Acorn Squash.  This brew is not spiced to the hill.  Actually, its not spiced at all.  Acorn Squash provides a nutty, hearty flavor for this new fall seasonal.  Available only in 22oz bottles.","Seasonal",5,20,"jWWHko","Alpha Brewing Co",37,"American Brown",3,"North American Origin Ales",NA,NA
"34","yEusNN","Acoustic Blondie",NA,NA,6,NA,"t04KIj","Acoustic Ales Brewing Experiment",61,"Belgian Blonde",5,"Belgian And French Origin Ales",NA,NA
"34","DXcNNk","Acoustic Kitty","Oat Double IPA. Light caramel malt, smooth oat, dank hop. Deep copper. Maris Otter pale, oat, Vienna, special W, and caramel Munich malts and flaked oats. Simcoe, Motueka, Citra, and Virginia-grown Cascade hops. California ale yeast.",NA,9.1,82,"OK6zyY","South Street Brewery",31,"Imperial IPA",3,"North American Origin Ales",NA,NA
"34","3SqQJp","Acquiesce",NA,NA,6.3,NA,"Qvbd2N","Ocelot Brewing Company",30,"American IPA",3,"North American Origin Ales",NA,NA
"34","KlpvYd","Acres Edge","he addition of oats to the mash gives Acres Edge a distinctive creamy body with a touch of sweetness.  Named for a favorite campsite at our first “third space,” this oatmeal stout is brewed with special crystal oat malt for a toasty, nutty flavor and rich, roasted character. As you savor Acres Edge, you’ll discover hints of espresso coffee and dark chocolate.","Year Round",5.7,5.7,"WrRWfX","Third Space Brewing",21,"Oatmeal Stout",1,"British Origin Ales",NA,NA
"34","1Ggl3w","Acres O' Green Irish Red","Leprechauns and humans alike love to dance a jig while celebrating with our Irish Red. The complexity of malts converges into a smooth mouthfeel, lightly punctuated with a dash of subtle hoppiness.","Year Round",6,32,"YOdPoo","Lone Tree Brewing Company",22,"Irish Red",2,"Irish Origin Ales",41,"#000000"
"34","aciE5X","Acrimonious Port Barrel Aged Imperial Stout","This thick, black, Imperial Stout was aged for 4 months in port wine barrels that were used as a second finish for Angel’s Envy Bourbon. Dark fruit, coffee, chocolate, caramel, and bourbon combine for a warming experience.","Limited",12,NA,"5PsLiM","Haymarket Pub & Brewery",43,"American Imperial Stout",3,"North American Origin Ales",NA,NA
"34","IEwCBT","Acronym","Belgian Blackish Brown Imperial Strong Dark India Pale Ale Waffle

Beer geeks love a lot of things: curvaceous glassware, barrel-aging, and of course, acronyms. Holy City is celebrating that last one with an experimental beer that is a lot of things; so many things that its name has ten words. Acronym: Belgian Blackish Brown Imperial Strong Dark Iindia Pale Ale Waffle is essentially an 80 IBU ""Black IPA"" with Centennial, Summit, and Amarillo additions, fermented with Belgian yeast. There is no ""Waffle"" involved, they just needed a tenth word. ISO...","Limited",7,NA,"KDZsJL","Holy City Brewing",41,"Black Ale",3,"North American Origin Ales",NA,NA
"34","lXRBWY","Across the Pond","""Across the Pond""  is a 2016 Ontario Brewing Award winner and available in LCBO stores across Ontario. It uses a unique blend of hops to deliver a soft aroma with subtle supporting malt accents. The hop bitterness perfectly compliments the specialty malt flavours. ""Across the Pond"" It is a very drinkable, thirstquenching and enjoyable ale in the tradition of the fine English ales available around Cambridge, England (where Ted grew up!).",NA,5.5,42.1,"wwZnCs","High Park Brewery",10,"English Pale Mild",1,"British Origin Ales",NA,NA
"34","3Mf3aR","Act Of Defiance",NA,NA,8.6,NA,"wTxSsQ","18th Street Brewery",31,"Imperial IPA",3,"North American Origin Ales",NA,NA
"34","yVATF3","Act One: All other pales pale",NA,NA,NA,NA,"tFoqj5","Mikkeller",25,"American Pale",3,"North American Origin Ales",NA,NA
"34","RGKPT2","Action Adventure",NA,NA,5,NA,"laNl6e","Grimm Artisanal Ales",40,"Sour",3,"North American Origin Ales",NA,NA
"34","pgR619","Action Jackson","It has become a Big Time tradition to honor our friends and family, that is, our coworkers and regular customers, when they enter a period of transition, by creating a beer specifically with them in mind. The newest incarnation in this series celebrates Nathaniel Jackson, longtime owner of the Allegro Café, which has been a University District hangout for more than thirty years. As unofficial Mayor of the U-District and an International Man of Leisure, Nathaniel’s wisdom and insight, along with his keen keg washing chops, have earned him a permanent place at our bar. Check out his beer, which has the Bhagwan ascending the mountaintop seeking enlightenment, and returning to the base saying, “Where’s management?” Bold adventure has always been his game, and this beer shouldn’t disappoint: lots of Chinook, Cascade, and Centennial, and a secret ingredient in the mash. O.G. 16.7, 6.1% ABV, 75 IBU.","Seasonal",6.1,75,"17tUiZ","Big Time Brewing Company",30,"American IPA",3,"North American Origin Ales",NA,NA
"34","5OBSEZ","Action Man","Action Man Lager is a Vienna Lager and has a reddish copper color with a light toasted malt aroma. Soft, elegant malt complexity is in the forefront with a firm enough hop bitterness to provide a balanced finish. At 5.1% alcohol by volume it is an easy drinking craft beer with a crisp finish suitable for enjoying all year round and pairing with all types of food","Year Round",5.1,NA,"1yqdyJ","Howard Brewing Company",80,"Vienna Lager",7,"European-germanic Lager",NA,NA
"34","4PoXpk","Action!",NA,NA,NA,NA,"hZLFZg","New Albanian Brewing",25,"American Pale",3,"North American Origin Ales",NA,NA
"34","OJ4Hig","Acton","A light session IPA named for the town that is home to Table & Tap.",NA,3.8,NA,"Ls8xET","Rapscallion Brewery & Tap Room",164,"Session IPA",3,"North American Origin Ales",NA,NA
"34","QJRQhZ","Ad Astra Ale","Take your taste buds to the stars.


This Ale is the first brewed in Kansas since the pioneering days. The name ""Ad Astra"" comes from the Kansas State Motto - Ad Astra per Aspera, Latin words meaning ""To the Stars Through Difficulties"". We've blended Pale, Caramel, and Munich malts for a rich amber beer. The hops balance this malty sweetness, and we've chosen Northern Brewer and Fuggles hops for their flavor.","Year Round",NA,31,"crpkc8","Free State Brewing Company",37,"American Brown",3,"North American Origin Ales",NA,NA
"34","kqVh1s","Ad Idem","The shared vision between The Lost Abbey and Wicked Weed Brewing, a blend of beers from both breweries, Ad Idem is an Oak-aged Golden Sour w/ local whole peaches. The resulting culmination produced some incredible depth, showing how the stonefruit in the barrels played along with the blend of wild yeasts.",NA,6.2,NA,"9x7wNn","The Lost Abbey",40,"Sour",3,"North American Origin Ales",NA,NA
"34","4R2wFR","Adam","A recreation of a historic beerstyle. Originally made in Dortmunder, Germany, it was the first beer I produced when I opened Hair of the Dog. Rich in flavor, Adam is best served as a dessert beer. It is great with chocolate or cigars, or just a warm fire and good company. It has 10% alcohol by volume and 50 IBUs.",NA,10,NA,"PrX8es","Hair of the Dog Brewing",13,"Old Ale",1,"British Origin Ales",NA,NA
"34","Ng1ecu","Adam & Eve Ale","Adam & Eve were unfilled. Hence an arduous journey for complete satisfaction delivered them to the ""Gemutliche Brothers"". With divine conviction the brothers conceived ""Great Sex Brewing"". So it came to pass... An ethereal nectar was created that pleases all the senses!!! Come to the garden and enjoy. Adam & Eve Ale ""A True Fact of Life""","Year Round",6,NA,"BfzoOh","Great Sex Brewing",32,"Amber",3,"North American Origin Ales",NA,NA
"34","ecpjUJ","Adam From The Wood","Adam From The Wood is our Adam aged in American Oak barrels. First released in 2000, and released again in November 2011 in 12oz bottles. This 12% beer has lots of the typical HOTD aromas: Caramel, brown sugar, tons of raisin and tobacco. Fig, date, and plum fruitiness in that order. This has a fairly strong earthy vinousness as well as oak vanilla.",NA,12,NA,"PrX8es","Hair of the Dog Brewing",137,"Aged Beer",11,"Hybrid/mixed Beer",NA,NA
"34","9QNDQm","Adam Henson's Rare Breed","Adam Henson's Rare Breed combines a shared passion for farming and brewing. Cotswold farmer and TV presenter Adam Henson has worked in partnership with Butcombe Brewery to bring together the finest West Country ingredients - Maris Otter malting barley, aromatic Herefordshire hops and Mendip spring water, combined with a sprinkling of the delicious, fruity Cascade hop, to create this distinctive, refreshing, and clean-tasting pale ale.",NA,3.8,NA,"RHJGf4","Butcombe Brewery",25,"American Pale",3,"North American Origin Ales",NA,NA
"34","bQK9kv","Adam's Beard",NA,NA,8.7,32,"yUTidu","Dry Ground Brewing Co.",59,"Belgian Tripel",5,"Belgian And French Origin Ales",NA,NA
"34","ouCfY3","Adam's Cider","Hand-crushed, in-house blend of Batlow grown Granny Smith and Red Delicious apples. Taste the fresh orchard flavour.",NA,5.6,NA,"C7QJgg","BentSpoke Brewing Co.",149,"Common Cider",12,"Mead, Cider, & Perry",NA,NA
"35","DobIDn","Adam's Stout",NA,NA,5.8,40,"P2TqjM","Liquid Hero Brewery",42,"American Stout",3,"North American Origin Ales",NA,NA
"35","yJQdJa","AdAmAn Ale","A spiced ale made with cinnamon, orange peel, ginger and local honey.

A beer brewed with Cinnamon, Orange Peel, Ginger and local honey to produce Christmas in a glass. Named for the local Pike Peak Club that hikes the mountain each New Years Eve to delight the city with fireworks at mid-night. A true Pikes Peak tradition!","Winter",7.5,23,"FUOlYc","Pikes Peak Brewing Company",124,"Spice Beer",11,"Hybrid/mixed Beer",NA,NA
"35","1bA0Gw","Adamanteia",NA,NA,4.5,NA,"4xiWS0","Colossus Craft Brewery",65,"Witbier",5,"Belgian And French Origin Ales",NA,NA
"35","nkCLep","Adamanthea: Adelaide Sparkling Ale","Our version of this Australian take on British Ordinary Bitter, with a light, malty body, and the bright, citrusy finish of Pacific Jade hops.","Seasonal",4.2,30,"L29NU9","Mystery Brewing Company",3,"Bitter",1,"British Origin Ales",8,"#EA8F00"
"35","BmdgCB","Adambier",NA,NA,8,NA,"jWWHko","Alpha Brewing Co",125,"Specialty",11,"Hybrid/mixed Beer",NA,NA
"35","zAftAD","Adambier","Adambier is a very complex, dark and obscure German-style sour ale. The initial impression of rich, dark chocolate with touches of figs and raisons gives way to the caramel, toasted and lightly smoky malt character with low hop presence and bitterness, all sharply cut by tannic and lactic sour finish from wood aging and partial fermentation by lactobacillus.","Limited",9,40,"PBXvz0","DESTIHL Brewery",40,"Sour",3,"North American Origin Ales",28,"#6A0E00"
"35","BpD0Qw","Adaptation IPA",NA,"Year Round",6.4,58,"L1fajR","Eagle Creek Brewing Company",30,"American IPA",3,"North American Origin Ales",6,"#F8A600"
"35","Yfo0og","Adaven IPA","India Pale Ales were stronger, hoppier beers brewed to survive the long ship voyage to supply the British troops in India. Our version is deep copper in color, with nutty comma, toasty malt flavors, assertive bitterness, and a spicy, floral hop aroma.","Year Round",6.8,NA,"oDJkQb","Buckbean Brewing Company",30,"American IPA",3,"North American Origin Ales",NA,NA
"35","olLY8q","Add Oil Coffee Oatmeal Stout","Decadent coffee oatmeal stout brewed with “coffee malt” roasted by 18 Grams Roastery together with a blend of chocolatey coffee beans from Brazil, Mexico, India and Colombia.",NA,8.5,NA,"bqN9qc","Young Master Ales",123,"Coffee Beer",11,"Hybrid/mixed Beer",NA,NA
"35","9W6564","Addendum French Toast Ale",NA,NA,6.3,27.8,"EvKFaV","Legal Remedy Brewing Co.",124,"Spice Beer",11,"Hybrid/mixed Beer",19,"#A13700"
"35","6LZVRM","Addie's Revenge","Revenge is the sweetest thing, especially when Addie get to it. She represents out Outlawed Release IPA. An Abundance of Citrusy hops make up the nose and flavor of this gold-colored ale, rounded out perfectly with pale vienna and crystal malts.","Seasonal",6.6,75,"d25euF","Lonerider Brewing Company",30,"American IPA",3,"North American Origin Ales",NA,NA
"35","hdoR8f","Addlehead","The success of Addlehead with the Blue Bucket Mine in the legend is attributed mostly to luck. Similarly, George Hodgson of the Bow Brewery in 1800s London, is commonly credited with inventing “pale ale for India”, what is now known as IPA. 

Instead, according to The Beer Connoisseur, ONLINE, India Pale Ale seems to have developed out of the idea current at least as far back as the 1760s that it was “absolutely necessary” to add extra hops to beer intended to be drunk in hot climates. The Bow Brewery became the dominant shipper of the lighter style beer to India, mostly because of its close proximity to the East India Company docks on the River Thames. Lady Luck strikes again. 

The Addlehead IPA formula calls for a blending of 5 grains and 3 hops to produce a beer that IPA devotees appreciate but others also find pleasantly tasty. 

Addlehead has a golden yellow color and a full, rich body with a creamy head and a medium lace. It is rated at 95 IBU (International Bitterness Units), but it has a balanced hint of sweetness which is rare in an IPA. 

Most importantly, it retains the signature IPA hoppy finish.","Year Round",7.4,95,"xnmTgH","Bad Tom Smith Brewing",30,"American IPA",3,"North American Origin Ales",NA,NA
"35","29Gwjd","Addlestones Cloudy Premium Cider","Addlestones is a golden, naturally cloudy cider with rich, bittersweet apple fruit flavours and a smooth, rounded finish. Fermented twice and unfiltered, for a full-bodied flavour and distinctive cloudy finish, our cider is the same as it’s always been – beautifully smooth and delicious to the core.",NA,5,NA,"lnGqhM","Bulmers Cider",150,"English Cider",12,"Mead, Cider, & Perry",NA,NA
"35","LK0j5A","Adelardus Dubbel","Adelardus abbey beer is the youngest descendant of our beers. This dark brown beer was made for the open house days of the abbey. Adelardus was one of the most important abbots for the abbey of Trudo and the city Sint-Truiden. He built the tower and rebuilded the existing church into one of the most monumental churches of that time. The ingredients are: brewing liqour, malt, yeast, hop, candy and ‘sweet gale’. ‘Sweet gale’ is a mixture of ten spices from the region, which gives the beer his typical flavour. The alcohol content of this abbey beer is 7 % vol.alc.",NA,7,NA,"kyhLWY","Brouwerij Kerkom",58,"Belgian Dubbel",5,"Belgian And French Origin Ales",NA,NA
"35","xdjXEb","Adelardus Tripel",NA,NA,9,NA,"kyhLWY","Brouwerij Kerkom",59,"Belgian Tripel",5,"Belgian And French Origin Ales",NA,NA
"35","eeFo3p","Adelscott",NA,NA,6.4,NA,"ZZs87j","Brasserie Fischer",129,"Smoke Beer",11,"Hybrid/mixed Beer",NA,NA
"35","CvzorU","Adirondack IPA","The Adirondack IPA is a big American-style India Pale Ale with a deep orange color.  American malts and enormous hop additions give this beer a crisp flavor with a huge citrusy aroma.  Brewed with Centennial, Cascade and Amarillo Hops.","Year Round",NA,NA,"fToAQf","Adirondack Pub & Brewery",30,"American IPA",3,"North American Origin Ales",NA,NA
"35","BtmcQz","Adirondack Trail Blazer Ale",NA,NA,NA,NA,"fToAQf","Adirondack Pub & Brewery",125,"Specialty",11,"Hybrid/mixed Beer",NA,NA
"35","Za3oHY","Adirondack Tree Top Ale",NA,NA,NA,NA,"fToAQf","Adirondack Pub & Brewery",125,"Specialty",11,"Hybrid/mixed Beer",NA,NA
"35","gCt3TE","Adirondack Weisse Beer","It’s our authentic Bavarian style Hefeweizen.  Imported Malts and an Authentic German yeast strain give this lightly hopped wheat beer a refreshing flavor with hints of banana and clove in the finish.","Seasonal",NA,NA,"fToAQf","Adirondack Pub & Brewery",48,"Hefeweizen",4,"German Origin Ales",NA,NA
"35","JNJTek","Adler","Everything that a stylish pilsner should be.

A rich, full taste just like a special beer combined with the thirst-quenching power of a real pilsner",NA,6,NA,"Fm39JC","Haacht",NA,NA,NA,NA,NA,NA
"35","7YjMl7","Adler Bartelsteiner Weisse (dunkles Weizen)",NA,NA,NA,NA,"ZdvNzq","Adlerbrauerei Karl Götz",NA,NA,NA,NA,NA,NA
"35","JcpkY3","Adler Bock",NA,NA,7,NA,"4Wlnuj","Svyturio",88,"Bock",7,"European-germanic Lager",NA,NA
"35","jsSAuY","Adler Böckle",NA,NA,NA,NA,"ZdvNzq","Adlerbrauerei Karl Götz",NA,NA,NA,NA,NA,NA
"35","8SZEX7","Adler Bräu 1848 Lager",NA,NA,NA,NA,"QdFD02","Appleton Brewing",NA,NA,NA,NA,NA,NA
"35","FOfttK","Adler Bräu Bucky Brau Barleywine",NA,NA,NA,NA,"QdFD02","Appleton Brewing",17,"British Barleywine",1,"British Origin Ales",NA,NA
"35","zILBWx","Adler Bräu Cherry Creek Cherry Flavored Lager",NA,NA,NA,NA,"QdFD02","Appleton Brewing",119,"Fruit Beer",11,"Hybrid/mixed Beer",NA,NA
"35","f4HWSu","Adler Bräu Classic Porter",NA,NA,NA,NA,"QdFD02","Appleton Brewing",18,"Brown Porter",1,"British Origin Ales",NA,NA
"35","5oBsx2","Adler Bräu Conrator",NA,NA,NA,NA,"B94gyT","Adler Bräu",NA,NA,NA,NA,NA,NA
"35","kRmE6K","Adler Bräu Doppel Bock Beer",NA,NA,NA,NA,"QdFD02","Appleton Brewing",90,"Doppelbock",7,"European-germanic Lager",NA,NA
"35","8LAl4e","Adler Bräu Downtown Brown",NA,NA,NA,NA,"QdFD02","Appleton Brewing",37,"American Brown",3,"North American Origin Ales",NA,NA
"35","rAkGeA","Adler Bräu Dunkel",NA,NA,NA,NA,"B94gyT","Adler Bräu",NA,NA,NA,NA,NA,NA
"35","z5DqPC","Adler Bräu Eagle Lager",NA,NA,NA,NA,"QdFD02","Appleton Brewing",97,"American Premium Lager",8,"North American Lager",NA,NA
"35","Er1SUj","Adler Bräu Export",NA,NA,NA,NA,"B94gyT","Adler Bräu",NA,NA,NA,NA,NA,NA
"35","ketZE5","Adler Bräu Fox Classic River Ale",NA,NA,NA,NA,"QdFD02","Appleton Brewing",25,"American Pale",3,"North American Origin Ales",NA,NA
"35","thj8lm","Adler Bräu Ginseng Lager",NA,NA,NA,NA,"QdFD02","Appleton Brewing",93,"American Lager",8,"North American Lager",NA,NA
"35","uKN7rI","Adler Bräu Holiday Ale",NA,NA,NA,NA,"QdFD02","Appleton Brewing",32,"Amber",3,"North American Origin Ales",NA,NA
"35","TUT4nb","Adler Bräu Leopils",NA,NA,NA,NA,"B94gyT","Adler Bräu",75,"German Pilsener",7,"European-germanic Lager",NA,NA
"35","KRdVFu","Adler Bräu Lindenquell",NA,NA,NA,NA,"B94gyT","Adler Bräu",NA,NA,NA,NA,NA,NA
"35","W1RwvD","Adler Bräu Marquette Pilsner","European export style Lager. Well balanced for great drinkability. Because Marquette has significantly more malt backbone, finishing hops give exceptional aroma and taste.",NA,4.8,NA,"QdFD02","Appleton Brewing",75,"German Pilsener",7,"European-germanic Lager",NA,NA
"35","2kYiJT","Adler Bräu Oatmeal Stout",NA,NA,NA,NA,"QdFD02","Appleton Brewing",21,"Oatmeal Stout",1,"British Origin Ales",NA,NA
"35","QQpuA2","Adler Bräu Pumpkin Spice",NA,NA,NA,NA,"QdFD02","Appleton Brewing",121,"Pumpkin Beer",11,"Hybrid/mixed Beer",NA,NA
"35","HO0KcL","Adler Bräu Tailgate Amber",NA,NA,NA,NA,"QdFD02","Appleton Brewing",32,"Amber",3,"North American Origin Ales",NA,NA
"35","MycNNW","Adler Bräu Weiss",NA,NA,NA,NA,"QdFD02","Appleton Brewing",48,"Hefeweizen",4,"German Origin Ales",NA,NA
"35","i7uh6T","Adler Bräu Werschemer Woiza",NA,NA,NA,NA,"B94gyT","Adler Bräu",NA,NA,NA,NA,NA,NA
"35","MlV2Fl","Adler Bräu Winter Ale",NA,NA,NA,NA,"QdFD02","Appleton Brewing",13,"Old Ale",1,"British Origin Ales",NA,NA
"35","D9LPWI","Adler Driddele",NA,NA,NA,NA,"ZdvNzq","Adlerbrauerei Karl Götz",NA,NA,NA,NA,NA,NA
"35","tvmliL","Adler Export",NA,NA,NA,NA,"XVWs1B","Hotel Adler Brauereigasthof",NA,NA,NA,NA,NA,NA
"35","wlMJPL","Adler Export",NA,NA,NA,NA,"nSnV7u","Adler-Brauerei Max Haag Nachf Wolfgang Haag",NA,NA,NA,NA,NA,NA
"35","2LyMAW","Adler Export",NA,NA,NA,NA,"PmWJHL","Adlerbrauerei Herbert Werner",NA,NA,NA,NA,NA,NA
"36","eHq89N","Adler Exquisit",NA,NA,NA,NA,"ZdvNzq","Adlerbrauerei Karl Götz",NA,NA,NA,NA,NA,NA
"36","Z557Ym","Adler Festbier",NA,NA,NA,NA,"nSnV7u","Adler-Brauerei Max Haag Nachf Wolfgang Haag",NA,NA,NA,NA,NA,NA
"36","apcbMr","Adler Filstal-Pils",NA,NA,NA,NA,"ZdvNzq","Adlerbrauerei Karl Götz",75,"German Pilsener",7,"European-germanic Lager",NA,NA
"36","VF0Ybg","Adler Gutshof-Weizen Hefetrüb",NA,NA,NA,NA,"ZdvNzq","Adlerbrauerei Karl Götz",NA,NA,NA,NA,NA,NA
"36","svHkSF","Adler Gutshof-Weizen Kristall",NA,NA,NA,NA,"ZdvNzq","Adlerbrauerei Karl Götz",NA,NA,NA,NA,NA,NA
"36","GbYwIo","Adler Märzen",NA,NA,NA,NA,"ZdvNzq","Adlerbrauerei Karl Götz",NA,NA,NA,NA,NA,NA
"36","WFVZrm","Adler Pils",NA,NA,NA,NA,"XVWs1B","Hotel Adler Brauereigasthof",75,"German Pilsener",7,"European-germanic Lager",NA,NA
"36","efhAJx","Adler Pils",NA,NA,NA,NA,"PmWJHL","Adlerbrauerei Herbert Werner",75,"German Pilsener",7,"European-germanic Lager",NA,NA
"36","yVtnDQ","Adler Radler",NA,NA,NA,NA,"ZdvNzq","Adlerbrauerei Karl Götz",NA,NA,NA,NA,NA,NA
"36","MCAz3z","Adler Weihnachtsbier","For decades, it is our custom to give the lovers a special beer for Christmas. A mixture of different malts ensures the amber-like color and rich flavor. Especially during the cold season is this full-bodied, highly drinkable beer even bigger crowd.",NA,5.5,NA,"ZdvNzq","Adlerbrauerei Karl Götz",82,"Oktoberfest",7,"European-germanic Lager",NA,NA
"36","pT4Dfj","Adler Zwickelpils",NA,NA,NA,NA,"ZdvNzq","Adlerbrauerei Karl Götz",75,"German Pilsener",7,"European-germanic Lager",NA,NA
"36","639ELB","Admiral Ackbar","This is a big warming malty ale with a ton of Nelson Sauvin and Citra Hops, not too bitter, not an IPLA, just a big hoppy red ale. We thought about putting Mon Calamari in the beer, but we’re not a big fan of novelty for novelty’s sake.",NA,8.4,NA,"11RJ4u","Noisy Minor Brewing",32,"Amber",3,"North American Origin Ales",NA,NA
"36","iZqGpm","Admiral ESB",NA,NA,NA,NA,"1I9P0g","Pacific Rim Brewing",5,"ESB",1,"British Origin Ales",NA,NA
"36","nHYjdl","Admiral IPA","A traditional IPA Beer brewed with Kentish Cascade Hops that leaves Citrus Hop flavours on the palate.As an ongoing legacy to the memory of one of Britain?s leading Admirals, we at Nelson Brewery chose to name our premier ale Admiral IPA. Nelsons death at the Battle of Trafalgar secured his position as one of Britain?s most heroic figures. Numerous monuments have been created in his memory and his legacy remains influential.",NA,4,NA,"OYQA8m","Nelson Brewery",2,"English IPA",1,"British Origin Ales",NA,NA
"36","TPPg2q","Admiral Lublin's Imperial Pilsner","With a rank befitting its strength, Admiral Lublin’s Imperial Pilsner stands frothy heads above its contemporaries. We outfitted our brewship with 100% Polish hops (Lublin, Junga and Sybilla). Splashed upon a brilliant, golden backdrop of Pilsen malt, these spicy, fruity hops impart a flavor profile similar to German noble hops but with a little extra character, Na zdrowie!","Limited",NA,NA,"OTPKlF","Outer Light Brewing Company",98,"American Pilsener",8,"North American Lager",NA,NA
"36","0sbTMJ","Admiral Van Dyke","A bigger, better and more Midwestern follow-up to another beer Sixpoint dedicated to the state of Wisconsin. Brewed with Punk’s Backyard Grill of Annapolis, Md., Admiral Van Dyke is an amplified version of the draft-only “Lil Wisco” served in the West Village. With Wisconsin-grown flaked maize and Nugget hops.","Limited",9,85,"7VPQrN","Sixpoint Brewery",25,"American Pale",3,"North American Origin Ales",NA,NA
"36","9J01ev","Admiral's Ale",NA,NA,5,NA,"zH9MUU","St. Austell Brewery",5,"ESB",1,"British Origin Ales",NA,NA
"36","Slqgp8","Admiral's IPA",NA,NA,5,NA,"gVynTw","Coronado Brewing Company",30,"American IPA",3,"North American Origin Ales",NA,NA
"36","8sEzHT","Admiral's Reserve Barleywine",NA,NA,10,NA,"HbbSUo","Mission Brewery",34,"American Barleywine",3,"North American Origin Ales",NA,NA
"36","MWsTo2","Admiration","A blend of honey and boysenberries.  The boysenberries and honey balance each other, this mead pairs well with any dish.  The latest batch is made with EVEN more boysenberries, which adds even more fruit notes... YUMMY!",NA,NA,NA,"hObYWr","Moonlight Meadery",141,"Semi-Sweet Mead",12,"Mead, Cider, & Perry",NA,NA
"36","zM8uBP","Adnams American-style IPA","It’s a 4.8% abv golden beer with fragrant citrus/floral aromas and a deep citrus bitterness. It is brewed with a blend of five American hops, Columbus, Chinook, Cascade, Centenial and Wilamette and Pale Ale malted barley, along with some Munich malt, Crystal malt and malted wheat give a biscuity backbone to the citrus from the hops.

Fergus our Head brewer explains: “America might have started out replicating beer styles from the rest of the world but they have moved far beyond that and now their beer styles are influencing the rest of the world. I think their take on the original English India Pale Ale is the most successful. It’s may be slightly odd to recreate a version of a style that was originally exported from these shores, but I love the smell of hops and an American IPA is a showcase for citrus hops. They are big, bold, some might say brash, but, to my mind at least, beautiful.”","Limited",4.8,NA,"nUwtfn","Adnams Brewery",30,"American IPA",3,"North American Origin Ales",NA,NA
"36","DzaWUH","Adnams Belgian Style Witbier","This is a cloudy pale beer with lots of bitter orange aroma and flavour. Brewed with a Belgian white beer yeast, wheat, oats and malted barley and gently hopped with Hallertau and flavoured with Indian Coriander and bitter orange peel.

Witbiers break all the rules that modern brewing has thrown up around itself. They use raw wheat, they add things other than hops, like coriander and orange peel to the kettle and they serve the beer cloudy.Typical examples: Hoegaarden, St. Bernardus Witbier, Kira Wit.","Limited",4.2,NA,"nUwtfn","Adnams Brewery",65,"Witbier",5,"Belgian And French Origin Ales",NA,NA
"36","bfriKq","Adnams Belgian-style Abbey ale","A full-bodied golden beer with a fruity & spicy aroma and palate and a low bitterness. Brewed using a Belgian yeast strain, Pilsner malted barley and a mixture of Biscuit, Aromatic, Munich and Honey malts and hopped with Fuggles and Styrian Goldings.

Brewed as part of the Adnams Handcrafted World Beers, our Belgian Style Abbey Ale is similar in style to Leffe Blonde, de Koninck and Affligem Blond. Belgium has a real appreciation for the diversity of beer, and tradition and innovation go hand in hand with flavour as King!","Limited",5,NA,"nUwtfn","Adnams Brewery",62,"Belgian Pale",5,"Belgian And French Origin Ales",NA,NA
"36","zO43CF","Adnams Broadside","Brewed with Pale Ale malt and First Gold hops, Broadside is a dark ruby red beer rich in fruitcake aromas, almonds and conserved fruit.

Brewed to commemorate the fierce Battle of Sole Bay fought against the Dutch Republic in 1672 off the Southwold coast, Broadside has enjoyed a meteoric rise to fame. It’s a fine heart-warming English beer, rich in flavours of malt and hops which enjoys a special place in many people’s hearts.","Year Round",6.3,NA,"nUwtfn","Adnams Brewery",5,"ESB",1,"British Origin Ales",NA,NA
"36","qJJKdi","Adnams Diamond Ale","Head Brewer Fergus Fitzgerald explains, “Diamond Ale is brewed with Pale Ale and Premium Cara malts, with Sovereign hops and locally-sourced honey. It’s a 4.1% abv amber gold beer with a sweet, honeyed, floral aroma. On the palate, it has a slight floral sweetness balanced by biscuity malt and crisp bitterness.”

Brewed to celebrate the Queen’s Diamond Jubilee in 2012, the recipe for our Diamond Ale is based on last year’s Wedding Ale. The tradition of honey beers to celebrate weddings is said to have given us the term ‘honeymoon’. Whether there is any truth in this or not, we’re not sure, it seemed like a good excuse to us!","Limited",4.1,NA,"nUwtfn","Adnams Brewery",36,"Blonde",3,"North American Origin Ales",NA,NA
